"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL"
"44",0,"I Assenov","Erweiterung und Evaluation einer lupenbasierten Technik zur Exploration von Textsammlungen",2017,"","elib.uni-stuttgart.de","http://elib.uni-stuttgart.de/handle/11682/9531","",120,"2023-02-22 14:54:27","","",NA,NA,NA,NA,NA,NA,0,0,0,1,6,"In recent years there has been a sharp increase in the amount of text publicly accessible in digital form. The primary cause for this is widespread access to the Internet, the popularity of …","http://elib.uni-stuttgart.de/bitstream/11682/9531/1/Masterarbeit_119_Ivan_Assenov.pdf","https://scholar.google.com/scholar?q=related:-fmlkzIysmQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"45",0,"R Fagá Jr, MG Pimentel","Estudo e aplicação de métodos de visualização de informações em ambiente de e-learning",2008,"Companion Proceedings of the XIV Brazilian …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1809980.1810014","",136,"2023-02-22 14:54:27","","10.1145/1809980.1810014",NA,NA,NA,NA,NA,NA,0,0,0,2,15,"Given that large amounts of data exist in e-learning environments, our research studied alternatives to view data by association with other data in a different form. The objective is to …","https://dl.acm.org/doi/pdf/10.1145/1809980.1810014","https://scholar.google.com/scholar?q=related:q_n6fSwAmLkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"46",9,"YL Wong, J Zhao, N Elmqvist","Evaluating social navigation visualization in online geographic maps",2015,"International Journal of Human …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/10447318.2014.959106","https://scholar.google.com/scholar?cites=15978111233218155168&as_sdt=2005&sciodt=0,5&hl=en",54,"2023-02-22 14:54:27","","10.1080/10447318.2014.959106",NA,NA,NA,NA,NA,NA,9,1.13,3,3,8,"Social navigation enables emergent collaboration between independent collaborators by exposing the behavior of each individual. This is a powerful idea for web-based …","https://jieqiongzhao.github.io/assets/data/social_navigation.pdf","https://scholar.google.com/scholar?q=related:oJKlzYKnvd0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"47",0,"SS Groß","Evaluation eines Multitouch-basierten Menüs für Magic Lenses im Vergleich zu klassischen Menüs",2016,"","core.ac.uk","https://core.ac.uk/download/pdf/236374985.pdf","",152,"2023-02-22 14:54:27","PDF","",NA,NA,NA,NA,NA,NA,0,0,0,1,7,"Die komplexe Analysen großer Datensätze stellt in der Informationsvisualisierung eine zunehmende Herausforderung dar. Mit Hilfe von Magic Lenses wird die teilweise …","https://core.ac.uk/download/pdf/236374985.pdf","https://scholar.google.com/scholar?q=related:L7WwaqKPsPkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"48",3,"W Castillo-Rojas, A Peralta, C Vargas","Exploratory and interactive visualization model for association rules",2015,"Ingeniare. Revista chilena de …","ingeniare.cl","https://www.ingeniare.cl/index.php?lang=en&option=com_ingeniare&view=va&aid=448&vid=","https://scholar.google.com/scholar?cites=9248758908051085770&as_sdt=2005&sciodt=0,5&hl=en",102,"2023-02-22 14:54:27","HTML","",NA,NA,NA,NA,NA,NA,3,0.38,1,3,8,"El artículo describe una propuesta de visualización exploratoria e interactiva para modelos de minería de datos generado con la técnica regla de asociación, aplicándole la técnica …","https://www.ingeniare.cl/index.php?lang=en&option=com_ingeniare&view=va&aid=448&vid=","https://scholar.google.com/scholar?q=related:ylmdjzkxWoAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"49",0,"SHA Gad","Expressive Forms of Topic Modeling to Support Digital Humanities",2014,"","vtechworks.lib.vt.edu","https://vtechworks.lib.vt.edu/handle/10919/65145","",123,"2023-02-22 14:54:27","","",NA,NA,NA,NA,NA,NA,0,0,0,1,9,"Unstructured textual data is rapidly growing and practitioners from diverse disciplines are expe-riencing a need to structure this massive amount of data. Topic modeling is one of the …","https://vtechworks.lib.vt.edu/bitstream/handle/10919/65145/Gad_SH_D_2014.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:GE5nrBgrX3QJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"50",1,"TR Sidor, K Jensen","Fisheye Views of Source Code Using Dynamic Degree of Interest Functions",2007,"2007-08-01)[2015-11-16]. http://citeseerx. ist. psu …","Citeseer","","https://scholar.google.com/scholar?cites=17347107059760186825&as_sdt=2005&sciodt=0,5&hl=en",107,"2023-02-22 14:54:27","CITATION","",NA,NA,NA,NA,NA,NA,1,0.06,1,2,16,"","","https://scholar.google.com/scholar?q=related:yUWtQfZNvfAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"51",7,"MR Jakobsen, K Hornbæk","Fisheye interfaces—research problems and practical challenges",2011,"Human Aspects of Visualization: Second IFIP …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-19641-6_6","https://scholar.google.com/scholar?cites=2667214268098420533&as_sdt=2005&sciodt=0,5&hl=en",69,"2023-02-22 14:54:27","","10.1007/978-3-642-19641-6_6",NA,NA,NA,NA,NA,NA,7,0.58,4,2,12,"Fisheye interfaces give access to a large information structure by providing users with both local detail and global context. Despite decades of research in fisheye interfaces, their …","https://hal.inria.fr/hal-01572655/document","https://scholar.google.com/scholar?q=related:NR_czT7ZAyUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"52",0,"A Hedman, H Alm","Fitts' law to the rescue: A comparison of graph tables",2011,"Central European Journal of Computer Science","Springer","https://link.springer.com/article/10.2478/s13537-011-0021-1","",129,"2023-02-22 14:54:27","","10.2478/s13537-011-0021-1",NA,NA,NA,NA,NA,NA,0,0,0,2,12,"In this paper we investigate image browsing as an interactive method for visualizing line graphs. We have compared two interfaces that both presented exactly identically looking …","https://link.springer.com/content/pdf/10.2478/s13537-011-0021-1.pdf","https://scholar.google.com/scholar?q=related:VUJpQr0R6voJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"53",0,"Y Tu","Focus-based interactive visualization for structured data",2013,"","search.proquest.com","https://search.proquest.com/openview/ae0c1f84302c1c1da2837e866d4d55e9/1?pq-origsite=gscholar&cbl=18750","",126,"2023-02-22 14:54:27","BOOK","",NA,NA,NA,NA,NA,NA,0,0,0,1,10,"Abstract Information visualization, a field that studies visual representations of abstract data where no spatial representation is available, has been playing an essential role in assisting …","https://etd.ohiolink.edu/apexprod/rws_etd/send_file/send?accession=osu1366198735&disposition=inline","https://scholar.google.com/scholar?q=related:kSBZUYTYDWwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"54",40,"KW Hall, C Perin, PG Kusalik, C Gutwin…","Formalizing emphasis in information visualization",2016,"Computer Graphics …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/cgf.12936","https://scholar.google.com/scholar?cites=5227168270268064574&as_sdt=2005&sciodt=0,5&hl=en",22,"2023-02-22 14:54:27","","10.1111/cgf.12936",NA,NA,NA,NA,NA,NA,40,5.71,8,5,7,"We provide afresh look at the use and prevalence of emphasis effects in Infovis. Through a survey of existing emphasis frameworks, we extract a set‐based approach that uses visual …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/cgf.12936","https://scholar.google.com/scholar?q=related:PmOF2tihikgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"55",258,"E Pietriga, C Bizer, D Karger, R Lee","Fresnel: A browser-independent presentation vocabulary for RDF",2006,"The Semantic Web-ISWC 2006: 5th …","Springer","https://link.springer.com/chapter/10.1007/11926078_12","https://scholar.google.com/scholar?cites=2507911396650461059&as_sdt=2005&sciodt=0,5&hl=en",6,"2023-02-22 14:54:27","","10.1007/11926078_12",NA,NA,NA,NA,NA,NA,258,15.18,65,4,17,"Semantic Web browsers and other tools aimed at displaying RDF data to end users are all concerned with the same problem: presenting content primarily intended for machine …","https://hal.inria.fr/inria-00125465/file/fresnel.pdf","https://scholar.google.com/scholar?q=related:gyeBtSDkzSIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"56",1,"D Hollenstein, S Bleisch","Gaining overview with transient focus+ context maps",2022,"International Journal of Cartography","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/23729333.2021.1960139","https://scholar.google.com/scholar?cites=2466383924754987651&as_sdt=2005&sciodt=0,5&hl=en",43,"2023-02-22 14:54:27","","10.1080/23729333.2021.1960139",NA,NA,NA,NA,NA,NA,1,1,1,2,1,"Gaining an overview of large spatial data sets presents a challenge common to various domains.'Overviewing'spatial data involves viewing different areas of focus and context at …","https://www.tandfonline.com/doi/pdf/10.1080/23729333.2021.1960139","https://scholar.google.com/scholar?q=related:gzrBshxbOiIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"57",3,"A Debiasi, B Simões, R De Amicis","GeoPeels: deformation-based technique for exploration of geo-referenced networks",2015,"","dspace5.zcu.cz","https://dspace5.zcu.cz/handle/11025/29351","https://scholar.google.com/scholar?cites=896860412177244611&as_sdt=2005&sciodt=0,5&hl=en",78,"2023-02-22 14:54:27","","",NA,NA,NA,NA,NA,NA,3,0.38,1,3,8,"Spatial relations between geographical entities are typically visualized as a node-link diagram that is depicted over a geographical layout. The node-link diagram representation …","https://dspace5.zcu.cz/bitstream/11025/29351/1/Debiasi.pdf","https://scholar.google.com/scholar?q=related:w2HvCMtJcgwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"58",5,"J Mojžiš, M Laclavík","Graph clutter filtering based on connectivity distance and visibility",2014,"2014 Science and Information …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6918184/","https://scholar.google.com/scholar?cites=15339654451664221364&as_sdt=2005&sciodt=0,5&hl=en",68,"2023-02-22 14:54:27","","",NA,NA,NA,NA,NA,NA,5,0.56,3,2,9,"Graphs are often used to visualize relations between entities. Based on edges or vertices count, visualization of dense graphs can be problematic and create cluttered graphs. Many …","https://ieeexplore.ieee.org/iel7/6901367/6918164/06918184.pdf","https://scholar.google.com/scholar?q=related:tHSvaHNm4dQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"59",11,"P Eades, K Klein","Graph visualization",2018,"Graph Data Management: Fundamental Issues and …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-96193-4_2","https://scholar.google.com/scholar?cites=5015042597320339523&as_sdt=2005&sciodt=0,5&hl=en",44,"2023-02-22 14:54:27","","10.1007/978-3-319-96193-4_2",NA,NA,NA,NA,NA,NA,11,2.2,6,2,5,"Graphs provide a versatile model for data from a large variety of application domains, for example, software engineering, telecommunication, and biology. Understanding the …","https://scholar.google.com/scholar?output=instlink&q=info:QzC74qsCmUUJ:scholar.google.com/&hl=en&as_sdt=2005&sciodt=0,5&scillfp=9198258741244013003&oi=lle","https://scholar.google.com/scholar?q=related:QzC74qsCmUUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"60",1,"M Müller, K Ballweg, T von Landesberger…","Guidance for Multi-Type Entity Graphs from Text Collections.",2017,"EuroVA …","diglib.eg.org","https://diglib.eg.org/bitstream/handle/10.2312/eurova20171111/001-005.pdf?sequence=1&isAllowed=n","https://scholar.google.com/scholar?cites=2645188481298127245&as_sdt=2005&sciodt=0,5&hl=en",94,"2023-02-22 14:54:27","PDF","10.2312/eurova20171111/001-005",NA,NA,NA,NA,NA,NA,1,0.17,0,4,6,"The visual exploration of graphs encoding relationships between entities of multiple types (eg, persons, locations,...) supports journalists in finding newsworthy information in large text …","https://diglib.eg.org/bitstream/handle/10.2312/eurova20171111/001-005.pdf?sequence=1&isAllowed=n","https://scholar.google.com/scholar?q=related:jdm6r-iYtSQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"61",32,"T Erickson, DW McDonald","HCI Remixed: Reflections on Works That Have Influenced the HCI Community",2007,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=wc-k_0SwjqEC&oi=fnd&pg=PR5&ots=cMfSQhSc6f&sig=ZdD6WYDX_lKMp5Vfr96LY2-dqto","https://scholar.google.com/scholar?cites=9186886417488488506&as_sdt=2005&sciodt=0,5&hl=en",37,"2023-02-22 14:54:27","BOOK","",NA,NA,NA,NA,NA,NA,32,2,16,2,16,"Personal and reflective essays that describe how particular works—whether papers, books, or demos, from classics to forgotten gems—have influenced each writer's approach to HCI …","","https://scholar.google.com/scholar?q=related:OihDwoVgfn8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"62",0,"J Hayes","Hayes Moore Wong ECCE13 final",NA,"Citeseer","","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=eeba675843799b78314e10a57e6a4f39ad190efa","",119,"2023-02-22 14:54:27","PDF","",NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"In this paper we report on a study to examine the usefulness of the MLD (Multi-Layered Display) as a device for creating physically distinct but visually overlapping information, what …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=eeba675843799b78314e10a57e6a4f39ad190efa","https://scholar.google.com/scholar?q=related:EXXX8TbviREJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"63",479,"N Elmqvist, JD Fekete","Hierarchical aggregation for information visualization: Overview, techniques, and design guidelines",2009,"IEEE transactions on visualization and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5184827/","https://scholar.google.com/scholar?cites=5940129395972209740&as_sdt=2005&sciodt=0,5&hl=en",2,"2023-02-22 14:54:27","","",NA,NA,NA,NA,NA,NA,479,34.21,240,2,14,"We present a model for building, visualizing, and interacting with multiscale representations of information visualization techniques using hierarchical aggregation. The motivation for …","https://ieeexplore.ieee.org/iel5/2945/5427319/05184827.pdf","https://scholar.google.com/scholar?q=related:THzHpjaUb1IJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"64",44,"P Isenberg, P Dragicevic, W Willett…","Hybrid-image visualization for large viewing environments.",2013,"IEEE Trans. Vis …","academia.edu","https://www.academia.edu/download/53258713/Hybrid-image_visualization_for_large_vie20170524-2719-aw6m6i.pdf","https://scholar.google.com/scholar?cites=11885111020973959288&as_sdt=2005&sciodt=0,5&hl=en",23,"2023-02-22 14:54:27","PDF","",NA,NA,NA,NA,NA,NA,44,4.4,11,4,10,"We present a first investigation into hybrid-image visualization for data analysis in large-scale viewing environments. Hybrid-image visualizations blend two different visual …","https://www.academia.edu/download/53258713/Hybrid-image_visualization_for_large_vie20170524-2719-aw6m6i.pdf","https://scholar.google.com/scholar?q=related:eKg76YBl8KQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"65",3,"M Masoodian, ABM Yusof…","Identifying problems associated with focus and context awareness in 3D modelling tasks",2016,"Interacting with Computers","academic.oup.com","https://academic.oup.com/iwc/article-abstract/28/1/125/2364031","https://scholar.google.com/scholar?cites=6776638590297987377&as_sdt=2005&sciodt=0,5&hl=en",83,"2023-02-22 14:54:27","","",NA,NA,NA,NA,NA,NA,3,0.43,1,3,7,"Creating complex 3D models is a challenging process. One of the main reasons for this is that 3D models are usually created using software developed for conventional 2D displays …","https://researchcommons.waikato.ac.nz/bitstream/handle/10289/9888/IWCOMP2014.pdf?sequence=4","https://scholar.google.com/scholar?q=related:MVnqyeR0C14J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"66",2,"PK Sundararajan","Improving the Performance and Understanding of the Expectation Maximization Algorithm: Evolutionary and Visualization Methods",2016,"","pstorage-cmu-348901238291901.s3 …","http://pstorage-cmu-348901238291901.s3.amazonaws.com/12254531/ImprovingthePerformanceandUnderstandingoftheExpectationMa.pdf","https://scholar.google.com/scholar?cites=14564301289495214301&as_sdt=2005&sciodt=0,5&hl=en",80,"2023-02-22 14:54:27","PDF","",NA,NA,NA,NA,NA,NA,2,0.29,2,1,7,"Abstract The Expectation Maximization (EM) algorithm is a method for learning the parameters of probabilistic graphical models when there is hidden or missing data. The goal …","http://pstorage-cmu-348901238291901.s3.amazonaws.com/12254531/ImprovingthePerformanceandUnderstandingoftheExpectationMa.pdf","https://scholar.google.com/scholar?q=related:3TggmtvKHsoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
